id,age,job,marital,education,balance,housing,contact,day,duration,pdays,poutcome
2527,39,management,single,tertiary,0,yes,cellular,2015/2/6,81,-1,unknown
2528,36,services,single,secondary,398,yes,unknown,2015/2/7,77,-1,unknown
2529,33,blue-collar,married,secondary,745,yes,unknown,2015/2/8,115,-1,unknown
2530,48,management,single,tertiary,8106,no,unknown,2015/2/9,125,111,failure
2531,33,management,single,tertiary,0,no,cellular,2015/2/10,53,-1,unknown
2532,67,retired,married,unknown,696,no,telephone,2015/2/11,77,-1,unknown
2533,48,unemployed,divorced,secondary,1266,yes,telephone,2015/2/12,45,-1,unknown
2534,57,management,married,tertiary,2416,no,cellular,2015/2/13,74,-1,unknown
2535,31,housemaid,married,primary,25,no,cellular,2015/2/14,169,-1,unknown
2536,30,student,single,tertiary,7513,no,cellular,2015/2/15,269,-1,unknown
2537,56,entrepreneur,divorced,primary,29,no,cellular,2015/2/16,52,227,failure
2538,26,blue-collar,married,primary,5116,yes,cellular,2015/2/17,246,-1,unknown
2539,44,management,married,secondary,-1746,yes,unknown,2015/2/18,218,-1,unknown
2540,44,technician,divorced,secondary,14,no,cellular,2015/2/19,167,92,success
2541,31,management,married,tertiary,4148,yes,cellular,2015/2/20,316,99,other
2542,47,self-employed,married,unknown,14,yes,cellular,2015/2/21,142,-1,unknown
2543,30,admin.,single,secondary,105,yes,cellular,2015/2/22,75,-1,unknown
2544,37,management,married,tertiary,767,no,cellular,2015/2/23,204,-1,unknown
2545,56,admin.,divorced,primary,0,no,cellular,2015/2/24,542,-1,unknown
2546,43,management,single,secondary,-228,yes,unknown,2015/2/25,122,-1,unknown
2547,42,services,married,secondary,508,yes,unknown,2015/2/6,70,-1,unknown
2548,60,management,married,secondary,725,yes,cellular,2015/2/7,266,-1,unknown
2549,34,blue-collar,married,unknown,41,yes,cellular,2015/2/8,34,-1,unknown
2550,34,management,single,tertiary,184,no,cellular,2015/2/9,203,-1,unknown
2551,41,management,married,tertiary,251,no,unknown,2015/2/10,85,-1,unknown
2552,38,management,divorced,secondary,-17,no,cellular,2015/2/11,11,-1,unknown
2553,23,services,married,secondary,-19,yes,unknown,2015/2/12,13,-1,unknown
2554,33,management,married,tertiary,1064,yes,cellular,2015/2/13,562,-1,unknown
2555,36,blue-collar,married,secondary,777,yes,cellular,2015/2/14,185,-1,unknown
2556,49,unemployed,married,tertiary,377,no,cellular,2015/2/15,158,59,failure
2557,34,admin.,divorced,secondary,479,yes,cellular,2015/2/16,515,350,failure
2558,40,technician,divorced,secondary,-375,yes,cellular,2015/2/17,60,-1,unknown
2559,72,retired,married,primary,796,no,cellular,2015/2/18,173,-1,unknown
2560,43,technician,married,secondary,17,yes,unknown,2015/2/19,353,-1,unknown
2561,44,blue-collar,married,secondary,1071,yes,cellular,2015/2/20,143,357,failure
2562,35,admin.,married,secondary,0,yes,cellular,2015/2/21,18,-1,unknown
2563,46,admin.,divorced,secondary,7378,no,cellular,2015/2/22,466,-1,unknown
2564,55,admin.,married,secondary,865,yes,cellular,2015/2/23,85,151,failure
2565,50,technician,divorced,secondary,-701,yes,cellular,2015/2/24,148,-1,unknown
2566,23,blue-collar,single,unknown,817,yes,cellular,2015/2/25,123,-1,unknown
2567,34,student,married,unknown,1387,no,cellular,2015/2/26,121,-1,unknown
2568,40,blue-collar,married,secondary,0,yes,unknown,2015/2/27,245,-1,unknown
2569,61,retired,married,secondary,2917,no,cellular,2015/2/28,215,-1,unknown
2570,53,technician,married,secondary,4541,yes,unknown,2015/3/1,190,-1,unknown
2571,57,technician,married,secondary,0,no,unknown,2015/3/2,44,-1,unknown
2572,28,blue-collar,married,secondary,4287,no,cellular,2015/3/3,171,-1,unknown
2573,25,admin.,married,secondary,242,yes,cellular,2015/3/4,62,-1,unknown
2574,38,blue-collar,married,secondary,171,yes,unknown,2015/3/5,172,-1,unknown
2575,27,services,single,secondary,259,yes,unknown,2015/3/6,78,-1,unknown
2576,45,blue-collar,married,secondary,827,yes,unknown,2015/3/7,319,-1,unknown
2577,31,services,single,secondary,469,no,cellular,2015/3/8,111,-1,unknown
2578,39,blue-collar,married,primary,2226,yes,unknown,2015/3/9,158,-1,unknown
2579,42,technician,married,secondary,0,no,cellular,2015/3/10,82,-1,unknown
2580,46,management,married,tertiary,477,yes,unknown,2015/3/11,128,-1,unknown
2581,36,services,married,secondary,42,yes,unknown,2015/3/12,102,-1,unknown
2582,30,management,single,tertiary,775,yes,unknown,2015/3/13,124,-1,unknown
2583,32,blue-collar,married,secondary,9,yes,cellular,2015/3/14,334,-1,unknown
2584,52,technician,married,tertiary,2557,no,cellular,2015/3/15,134,204,success
2585,31,management,married,tertiary,2395,no,cellular,2015/2/6,218,-1,unknown
2586,60,management,married,primary,4895,no,unknown,2015/2/7,313,-1,unknown
2587,35,blue-collar,single,secondary,376,yes,unknown,2015/2/8,207,-1,unknown
2588,38,management,married,tertiary,389,yes,unknown,2015/2/9,262,-1,unknown
2589,46,management,divorced,tertiary,134,no,cellular,2015/2/10,134,-1,unknown
2590,45,entrepreneur,divorced,tertiary,1273,yes,unknown,2015/2/11,197,-1,unknown
2591,59,services,married,secondary,0,yes,cellular,2015/2/12,214,-1,unknown
2592,34,management,married,tertiary,2892,yes,cellular,2015/2/13,1165,-1,unknown
2593,33,technician,divorced,secondary,0,yes,cellular,2015/2/14,177,-1,unknown
2594,46,management,single,secondary,295,yes,unknown,2015/2/15,141,-1,unknown
2595,48,admin.,married,secondary,292,yes,cellular,2015/2/16,164,-1,unknown
2596,31,services,single,secondary,85,no,cellular,2015/2/17,151,-1,unknown
2597,32,technician,married,secondary,4,no,cellular,2015/2/18,145,260,failure
2598,35,blue-collar,divorced,primary,-587,yes,unknown,2015/2/19,111,-1,unknown
2599,36,blue-collar,single,primary,367,no,cellular,2015/2/20,217,221,failure
2600,52,management,married,tertiary,-1224,yes,cellular,2015/2/21,253,-1,unknown
2601,45,management,divorced,tertiary,959,no,unknown,2015/2/22,74,-1,unknown
2602,34,management,married,tertiary,0,no,cellular,2015/2/23,263,-1,unknown
2603,25,blue-collar,married,primary,-589,yes,unknown,2015/2/24,233,-1,unknown
2604,26,management,single,tertiary,-8,no,cellular,2015/2/25,402,-1,unknown
2605,57,management,married,unknown,0,no,cellular,2015/2/26,585,-1,unknown
2606,48,management,married,primary,247,yes,unknown,2015/2/27,145,-1,unknown
2607,48,technician,married,unknown,5543,no,unknown,2015/2/28,143,-1,unknown
2608,32,blue-collar,married,primary,642,no,cellular,2015/3/1,524,-1,unknown
2609,58,retired,married,secondary,11,no,cellular,2015/3/2,270,-1,unknown
2610,57,management,married,primary,-226,yes,unknown,2015/3/3,272,-1,unknown
2611,31,entrepreneur,married,tertiary,5191,no,cellular,2015/3/4,187,-1,unknown
2612,33,blue-collar,single,secondary,-320,no,cellular,2015/3/5,268,-1,unknown
2613,53,entrepreneur,married,tertiary,2289,yes,cellular,2015/3/6,183,-1,unknown
2614,36,admin.,married,secondary,725,yes,cellular,2015/3/7,123,99,failure
2615,32,technician,single,tertiary,705,yes,cellular,2015/3/8,20,-1,unknown
2616,45,blue-collar,married,secondary,776,yes,cellular,2015/3/9,232,253,failure
2617,35,unemployed,married,tertiary,816,yes,cellular,2015/3/10,547,-1,unknown
2618,41,services,married,secondary,171,no,cellular,2015/3/11,71,-1,unknown
2619,54,services,married,secondary,812,no,cellular,2015/3/12,113,-1,unknown
2620,49,services,married,secondary,823,no,cellular,2015/2/6,780,-1,unknown
2621,28,technician,single,secondary,1453,yes,cellular,2015/2/7,246,343,other
2622,24,blue-collar,single,unknown,431,yes,unknown,2015/2/8,108,-1,unknown
2623,30,admin.,single,secondary,1009,yes,cellular,2015/2/9,253,-1,unknown
2624,32,self-employed,married,primary,286,yes,cellular,2015/2/10,175,-1,unknown
2625,53,entrepreneur,married,tertiary,22370,yes,unknown,2015/2/11,106,-1,unknown
2626,42,blue-collar,married,primary,2111,yes,cellular,2015/2/12,86,-1,unknown
2627,48,blue-collar,married,primary,5366,yes,unknown,2015/2/13,248,-1,unknown
2628,33,technician,married,secondary,181,yes,telephone,2015/2/14,265,-1,unknown
2629,31,blue-collar,divorced,secondary,-452,yes,unknown,2015/2/15,182,-1,unknown
2630,56,unemployed,divorced,primary,1770,no,cellular,2015/2/16,916,-1,unknown
2631,58,retired,married,primary,0,no,cellular,2015/2/17,506,-1,unknown
2632,37,admin.,single,secondary,-296,yes,cellular,2015/2/18,81,-1,unknown
2633,59,management,married,primary,2358,yes,cellular,2015/2/19,30,-1,unknown
2634,50,management,single,tertiary,1200,no,cellular,2015/2/20,904,-1,unknown
2635,39,housemaid,single,primary,109,yes,unknown,2015/2/8,699,-1,unknown
2636,30,technician,married,secondary,616,yes,cellular,2015/2/9,19,-1,unknown
2637,47,services,divorced,secondary,4906,yes,unknown,2015/2/10,389,-1,unknown
2638,44,self-employed,married,secondary,313,no,cellular,2015/2/11,211,-1,unknown
2639,38,blue-collar,married,primary,290,yes,cellular,2015/2/12,283,-1,unknown
2640,50,management,married,tertiary,1240,no,cellular,2015/2/13,474,-1,unknown
2641,27,admin.,single,tertiary,3672,yes,cellular,2015/2/14,157,351,failure
2642,73,retired,married,secondary,19,no,cellular,2015/2/15,509,-1,unknown
2643,46,blue-collar,married,primary,143,yes,unknown,2015/2/16,279,-1,unknown
2644,56,retired,divorced,secondary,212,no,telephone,2015/2/17,27,-1,unknown
2645,36,management,married,tertiary,9,no,cellular,2015/2/18,386,-1,unknown
2646,33,blue-collar,married,primary,3074,no,cellular,2015/2/19,679,-1,unknown
2647,40,management,married,tertiary,1734,yes,unknown,2015/2/20,169,-1,unknown
2648,52,management,married,tertiary,575,no,unknown,2015/2/21,315,-1,unknown
2649,51,blue-collar,married,secondary,397,yes,cellular,2015/2/22,293,-1,unknown
2650,33,blue-collar,married,secondary,640,yes,cellular,2015/2/23,439,-1,unknown
2651,54,services,married,secondary,158,yes,unknown,2015/2/24,198,-1,unknown
2652,44,management,married,secondary,2984,yes,unknown,2015/2/25,770,-1,unknown
2653,50,entrepreneur,married,secondary,1011,yes,telephone,2015/2/26,340,-1,unknown
2654,45,blue-collar,single,secondary,0,yes,cellular,2015/2/27,1472,192,failure
2655,36,management,married,tertiary,1133,yes,cellular,2015/2/28,293,181,other
2656,42,technician,married,secondary,4945,yes,cellular,2015/3/1,311,-1,unknown
2657,37,technician,married,secondary,712,yes,cellular,2015/3/2,291,-1,unknown
2658,28,services,single,secondary,-427,yes,unknown,2015/3/3,965,-1,unknown
2659,56,admin.,married,secondary,2146,no,unknown,2015/3/4,594,-1,unknown
2660,59,admin.,married,secondary,92,yes,cellular,2015/3/5,139,350,failure
2661,32,unemployed,married,secondary,10,yes,unknown,2015/3/6,501,-1,unknown
2662,57,retired,married,primary,1238,yes,cellular,2015/3/7,274,-1,unknown
2663,49,admin.,single,secondary,981,yes,telephone,2015/3/8,10,-1,unknown
2664,56,entrepreneur,married,unknown,575,no,unknown,2015/3/9,18,-1,unknown
2665,48,admin.,divorced,unknown,-70,no,cellular,2015/3/10,243,-1,unknown
2666,27,student,single,tertiary,3733,yes,cellular,2015/3/11,198,98,success
2667,31,management,single,tertiary,574,yes,cellular,2015/3/12,410,-1,unknown
2668,28,blue-collar,single,secondary,43,no,unknown,2015/2/9,190,-1,unknown
2669,36,management,married,tertiary,428,no,unknown,2015/2/10,121,-1,unknown
2670,58,housemaid,married,primary,0,yes,telephone,2015/2/11,148,-1,unknown
2671,46,admin.,married,secondary,0,yes,cellular,2015/2/12,239,259,failure
2672,32,management,single,tertiary,474,yes,cellular,2015/2/13,90,-1,unknown
2673,39,services,married,secondary,-540,no,unknown,2015/2/14,29,-1,unknown
2674,35,self-employed,married,tertiary,560,yes,cellular,2015/2/15,58,136,failure
2675,31,management,married,tertiary,325,yes,cellular,2015/2/16,1139,-1,unknown
2676,29,management,single,tertiary,437,no,cellular,2015/2/17,504,92,success
2677,48,blue-collar,married,primary,574,no,cellular,2015/2/18,348,-1,unknown
2678,60,retired,married,primary,0,no,telephone,2015/2/19,130,-1,unknown
2679,74,retired,married,secondary,935,no,cellular,2015/2/20,100,104,other
2680,30,services,married,secondary,699,yes,unknown,2015/2/21,544,-1,unknown
2681,52,admin.,single,primary,0,no,unknown,2015/2/22,182,-1,unknown
2682,24,blue-collar,married,secondary,-220,yes,cellular,2015/2/23,90,-1,unknown
2683,29,services,married,secondary,11417,yes,unknown,2015/2/24,272,-1,unknown
2684,33,housemaid,married,primary,212,yes,cellular,2015/2/25,260,-1,unknown
2685,34,blue-collar,married,secondary,67,yes,unknown,2015/2/26,672,-1,unknown
2686,45,admin.,divorced,secondary,0,no,cellular,2015/2/27,264,-1,unknown
2687,31,blue-collar,married,secondary,0,no,telephone,2015/2/28,275,-1,unknown
2688,45,technician,married,secondary,1673,no,cellular,2015/3/1,76,-1,unknown
2689,27,services,married,secondary,-1202,yes,unknown,2015/3/2,749,-1,unknown
2690,30,management,single,tertiary,4213,no,cellular,2015/3/3,142,-1,unknown
2691,45,blue-collar,married,primary,0,no,cellular,2015/3/4,454,-1,unknown
2692,57,blue-collar,married,secondary,1521,yes,cellular,2015/3/5,102,178,failure
2693,34,management,married,tertiary,1310,no,telephone,2015/3/6,521,158,other
2694,40,admin.,married,secondary,0,yes,cellular,2015/3/7,57,-1,unknown
2695,39,management,married,tertiary,399,no,cellular,2015/3/8,504,-1,unknown
2696,46,technician,married,tertiary,405,no,cellular,2015/3/9,138,-1,unknown
2697,55,management,divorced,tertiary,9756,yes,cellular,2015/3/10,103,95,other
2698,25,management,single,tertiary,2506,no,cellular,2015/2/13,485,-1,unknown
2699,34,management,married,tertiary,697,no,cellular,2015/2/14,166,-1,unknown
2700,37,blue-collar,married,primary,403,yes,cellular,2015/2/15,318,338,success
2701,64,retired,divorced,tertiary,890,no,cellular,2015/2/16,531,-1,unknown
2702,45,technician,divorced,secondary,809,yes,cellular,2015/2/17,155,363,failure
2703,57,housemaid,married,secondary,158,yes,telephone,2015/2/18,73,-1,unknown
2704,21,student,single,unknown,137,yes,unknown,2015/2/19,198,-1,unknown
2705,58,housemaid,married,secondary,2705,no,telephone,2015/2/20,137,-1,unknown
2706,41,blue-collar,single,secondary,75,yes,unknown,2015/2/21,479,-1,unknown
2707,41,management,married,unknown,2457,yes,unknown,2015/2/22,285,-1,unknown
2708,58,management,married,tertiary,541,yes,cellular,2015/2/23,98,-1,unknown
2709,33,management,married,tertiary,287,yes,cellular,2015/2/24,199,274,other
2710,32,management,married,tertiary,273,yes,cellular,2015/2/25,97,-1,unknown
2711,44,services,divorced,secondary,0,yes,unknown,2015/2/26,389,-1,unknown
2712,47,unknown,married,unknown,677,no,cellular,2015/2/27,384,99,success
2713,41,self-employed,married,primary,340,no,unknown,2015/2/28,37,-1,unknown
2714,54,technician,married,tertiary,98,no,cellular,2015/3/1,420,-1,unknown
2715,47,technician,divorced,tertiary,477,yes,telephone,2015/3/2,973,366,failure
2716,32,management,single,tertiary,2629,no,cellular,2015/3/3,77,-1,unknown
2717,59,housemaid,married,tertiary,0,no,cellular,2015/3/4,376,-1,unknown
2718,29,technician,single,tertiary,2325,no,cellular,2015/3/5,125,-1,unknown
2719,48,services,married,secondary,-20,no,cellular,2015/3/6,142,-1,unknown
2720,32,technician,single,secondary,230,yes,cellular,2015/3/7,442,266,failure
2721,46,management,divorced,secondary,-852,no,cellular,2015/3/8,728,-1,unknown
2722,31,blue-collar,single,primary,-280,no,unknown,2015/3/9,281,-1,unknown
2723,53,blue-collar,married,secondary,25,no,cellular,2015/3/10,528,-1,unknown
2724,34,technician,single,tertiary,9851,yes,cellular,2015/3/11,128,-1,unknown
2725,48,services,single,unknown,5095,yes,unknown,2015/3/12,71,-1,unknown
2726,32,technician,married,secondary,687,no,cellular,2015/3/13,161,-1,unknown
2727,31,management,married,secondary,1368,yes,cellular,2015/3/14,129,-1,unknown
2728,27,blue-collar,single,primary,-179,yes,cellular,2015/2/13,54,-1,unknown
2729,60,admin.,married,secondary,-396,yes,cellular,2015/2/14,443,350,failure
2730,34,blue-collar,single,tertiary,1011,yes,unknown,2015/2/15,136,-1,unknown
2731,52,self-employed,married,secondary,9,no,unknown,2015/2/16,44,-1,unknown
2732,48,blue-collar,married,secondary,1159,yes,cellular,2015/2/17,1181,-1,unknown
2733,45,technician,married,primary,-322,no,unknown,2015/2/18,225,-1,unknown
2734,54,technician,divorced,secondary,1114,yes,cellular,2015/2/19,81,-1,unknown
2735,52,services,married,secondary,2072,no,cellular,2015/2/20,224,-1,unknown
2736,47,entrepreneur,married,tertiary,459,yes,cellular,2015/2/21,189,-1,unknown
2737,54,unknown,married,secondary,1157,no,cellular,2015/2/22,98,-1,unknown
2738,34,blue-collar,married,secondary,8309,yes,cellular,2015/2/23,50,-1,unknown
2739,39,technician,single,tertiary,1043,no,cellular,2015/2/24,195,-1,unknown
2740,46,technician,married,secondary,2098,no,cellular,2015/2/25,110,-1,unknown
2741,26,unemployed,single,secondary,461,no,cellular,2015/2/26,214,-1,unknown
2742,37,technician,single,secondary,61,yes,unknown,2015/2/27,182,-1,unknown
2743,47,blue-collar,married,secondary,1203,yes,cellular,2015/2/13,239,-1,unknown
2744,35,technician,married,secondary,1067,no,cellular,2015/2/14,179,-1,unknown
2745,57,unemployed,married,primary,0,no,unknown,2015/2/15,540,-1,unknown
2746,34,management,married,tertiary,1657,yes,cellular,2015/2/16,566,356,failure
2747,47,technician,married,secondary,1219,no,cellular,2015/2/17,697,-1,unknown
2748,27,technician,married,secondary,7,yes,unknown,2015/2/18,98,-1,unknown
2749,40,blue-collar,married,secondary,-839,yes,cellular,2015/2/19,1018,-1,unknown
2750,39,technician,married,secondary,994,no,cellular,2015/2/20,221,241,failure
2751,36,entrepreneur,married,tertiary,6,no,telephone,2015/2/21,246,-1,unknown
2752,42,technician,single,secondary,0,no,cellular,2015/2/22,656,-1,unknown
2753,23,blue-collar,single,primary,8627,yes,unknown,2015/2/23,281,-1,unknown
2754,34,management,married,tertiary,133,yes,unknown,2015/2/15,65,-1,unknown
2755,34,blue-collar,married,secondary,247,yes,unknown,2015/2/16,193,-1,unknown
2756,49,services,married,secondary,1114,no,cellular,2015/2/17,283,-1,unknown
